LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
5KVEIDRTZJ,51,140147,29639,738,66,3,7.64,48,0.26,Bachelor's,Unemployed,Divorced,Yes,No,Other,No,0
1ZTUJF83O7,24,133260,180632,319,84,3,10.87,12,0.47,PhD,Part-time,Divorced,Yes,Yes,Other,No,0
BT3F7GRAQI,42,58372,76179,846,116,4,23.95,12,0.36,Master's,Unemployed,Divorced,Yes,No,Education,Yes,0
GTUMQZDWEC,22,51103,104405,326,31,1,8.5,48,0.82,Master's,Self-employed,Single,No,Yes,Business,Yes,1
K4N0TJVMGI,69,147687,102771,754,73,4,8.33,60,0.62,High School,Unemployed,Divorced,No,No,Home,Yes,0
FJU8K4EINZ,47,83910,210249,595,107,2,5.33,12,0.17,High School,Unemployed,Divorced,No,No,Education,Yes,0
UAV75XBYRW,37,71415,80046,358,21,2,3.4,12,0.48,Master's,Full-time,Single,No,No,Business,No,0
XTHKQ3URC3,18,69047,44233,701,105,2,13.01,24,0.52,Bachelor's,Part-time,Single,No,No,Auto,Yes,0
X39PIGY2Z5,64,78291,172188,669,119,4,2.6,48,0.81,Bachelor's,Self-employed,Single,No,Yes,Education,No,0
VEBPL73DMO,33,17044,50909,646,97,2,13.99,24,0.65,Master's,Unemployed,Divorced,No,No,Auto,No,1
TF8PSJNGGI,64,91008,159119,667,91,1,4.91,48,0.15,Bachelor's,Full-time,Married,No,Yes,Education,Yes,0
5WGC65BM85,32,16770,99378,680,82,3,20.07,12,0.65,Bachelor's,Full-time,Divorced,No,No,Home,Yes,1
TZ0Y95LPUN,46,126897,87489,415,106,2,13.82,12,0.82,Master's,Part-time,Single,Yes,No,Other,Yes,0
HHWIL8J8I4,42,19583,42156,544,22,4,21.22,24,0.13,High School,Self-employed,Married,No,Yes,Other,Yes,0
ZUEMLJML51,30,147423,86190,847,69,4,7.83,36,0.44,High School,Part-time,Single,Yes,Yes,Education,No,0
SHC2SWV4PP,32,134580,160000,356,25,4,10.83,60,0.75,High School,Unemployed,Divorced,Yes,No,Education,No,1
BBEQ9308SO,50,67262,59282,336,54,2,16.63,60,0.63,PhD,Full-time,Single,Yes,No,Other,No,0
M9KG25LK2D,63,116227,155042,513,10,1,4.54,12,0.56,High School,Part-time,Single,Yes,Yes,Home,No,0
MGDB0GGWAU,52,119390,161967,580,41,4,16.26,60,0.59,PhD,Self-employed,Single,No,No,Home,No,0
BHDJ0QZBLG,23,102228,89260,493,20,4,5.02,36,0.77,Master's,Full-time,Single,No,No,Education,Yes,0
FFKC7RI42E,50,106559,63557,666,34,1,5.02,24,0.51,PhD,Part-time,Divorced,No,Yes,Business,Yes,0
5AZGB7AXN8,48,122363,10227,678,51,2,4.73,12,0.51,High School,Self-employed,Single,Yes,Yes,Auto,Yes,0
17ONOL1SMI,54,107281,100451,505,50,1,18.63,60,0.71,PhD,Unemployed,Married,No,No,Home,Yes,1
1SRF5AURUM,68,73103,108073,479,43,4,6.58,60,0.1,Bachelor's,Unemployed,Divorced,No,Yes,Other,Yes,0
Q7PSGOY0JU,20,135199,184847,765,102,2,16.43,36,0.77,Bachelor's,Part-time,Married,Yes,Yes,Home,Yes,0
ALLNWCK1DO,31,124021,230738,735,98,3,5.81,12,0.81,High School,Part-time,Married,No,No,Business,No,0
8G58EGKK91,18,148364,245527,411,113,2,23.78,48,0.46,Bachelor's,Full-time,Single,Yes,Yes,Business,Yes,0
R5XLBP6673,51,115887,141153,548,2,2,4.44,24,0.22,Master's,Full-time,Single,No,Yes,Other,No,0
MV0TVUY6MC,57,83924,192847,828,20,1,18.37,60,0.65,Master's,Unemployed,Married,No,No,Business,Yes,0
SS4NSO4MQG,47,71761,30232,779,31,3,9.08,60,0.51,High School,Full-time,Married,No,Yes,Home,Yes,0
KUJG3SCBXN,57,52371,45117,360,8,3,10.74,48,0.51,Bachelor's,Unemployed,Single,No,No,Auto,Yes,0
2PY1NZF6Z4,23,62535,172270,423,72,3,6.91,12,0.46,High School,Self-employed,Single,No,No,Auto,Yes,1
0OU3QTOHLS,27,102594,25797,428,113,3,11.71,48,0.68,PhD,Part-time,Divorced,No,No,Education,Yes,0
XBLPXQ8FPO,50,102089,239447,557,72,3,12.54,12,0.41,Master's,Unemployed,Married,Yes,Yes,Business,Yes,0
XLWAC87ZVN,66,135833,173018,571,63,3,23.85,24,0.28,PhD,Full-time,Married,No,No,Auto,No,0
KL7S5HQ7NO,31,92448,205225,657,14,3,15.6,36,0.43,High School,Self-employed,Single,Yes,Yes,Home,Yes,0
MXP0W13EO2,29,50376,220834,662,14,2,12.28,12,0.73,Bachelor's,Unemployed,Married,No,Yes,Auto,No,0
A1ZC45OSBU,69,24964,81228,542,27,2,15.18,12,0.18,PhD,Self-employed,Single,No,No,Auto,No,0
L4NC1TR8UW,24,26005,227519,798,82,1,2.73,36,0.77,PhD,Part-time,Single,No,Yes,Auto,No,0
MF6CHXU0SO,22,92070,180315,499,57,3,21.62,36,0.19,High School,Full-time,Married,No,Yes,Auto,Yes,0
JG14N1OMEV,40,51517,179573,552,73,2,14.66,24,0.7,Bachelor's,Unemployed,Divorced,Yes,Yes,Home,No,0
8PJXNBXQV6,55,121988,104553,495,104,2,8.09,12,0.16,Master's,Part-time,Married,Yes,Yes,Education,No,0
77ZH0J39WR,44,87746,20501,554,73,1,12.26,12,0.15,Bachelor's,Full-time,Single,No,No,Auto,Yes,0
NBZ5X5Z2HZ,30,87839,46445,324,70,3,17.29,24,0.69,Master's,Part-time,Single,Yes,Yes,Business,Yes,0
KO28MB1W2X,22,38850,39930,753,9,2,15.74,12,0.12,PhD,Unemployed,Divorced,No,No,Other,Yes,0
DN0CQ0FRPH,21,35904,28005,669,14,2,7.35,60,0.78,Bachelor's,Part-time,Divorced,No,No,Auto,No,0
E5VK7X2Q0C,27,140156,120961,669,3,1,6.83,48,0.58,PhD,Unemployed,Single,No,Yes,Other,Yes,0
VCRMT3XHT4,62,82041,76399,497,118,2,24.97,24,0.78,Master's,Full-time,Single,Yes,Yes,Other,Yes,0
A1QTEMG7YO,46,56829,80946,444,12,1,24.56,36,0.12,Master's,Full-time,Single,No,No,Home,No,0
T6SKDN8MOH,30,96347,106833,424,3,1,21.1,12,0.16,Master's,Full-time,Married,No,Yes,Home,No,0
Z56RJQ8SSZ,37,29942,46836,630,72,1,21.45,60,0.85,High School,Self-employed,Divorced,Yes,Yes,Home,Yes,0
R1O0P2ES3E,43,31759,106605,553,30,3,12.18,60,0.27,Bachelor's,Self-employed,Divorced,Yes,No,Home,No,0
EEDRQHIHUV,56,45784,177750,327,44,2,22.49,60,0.52,PhD,Unemployed,Married,Yes,Yes,Other,No,1
YL1H6HUBAO,29,54706,178384,469,67,3,16.06,60,0.18,Bachelor's,Full-time,Married,No,No,Auto,Yes,0
FYBUP9YGXI,35,19662,82208,476,84,3,24.96,48,0.38,Master's,Part-time,Single,No,No,Other,Yes,1
X7JJVEMIQZ,46,34196,150426,632,105,4,15.85,60,0.44,High School,Part-time,Divorced,Yes,Yes,Other,No,1
QHU381WE78,45,139234,32655,629,84,1,21.17,24,0.55,Bachelor's,Full-time,Divorced,No,No,Home,No,0
2ICAX5LV1V,52,138061,95564,483,5,2,15.39,12,0.65,Bachelor's,Full-time,Married,Yes,No,Education,No,0
HLQOBCQESI,22,87224,191863,844,112,2,21.44,24,0.57,High School,Self-employed,Single,No,Yes,Auto,Yes,0
HQ2B5G7ZIP,19,20599,215592,378,41,3,6.49,12,0.35,PhD,Full-time,Divorced,No,No,Education,No,0
72IYKHH1IN,25,101719,214815,574,66,3,10.58,48,0.89,High School,Self-employed,Single,No,No,Other,No,0
D15M05DEZ4,50,110329,30535,505,93,4,6.61,24,0.24,PhD,Self-employed,Divorced,No,Yes,Education,No,0
JNVXHPFVPV,33,87219,192557,847,62,1,4.06,36,0.47,PhD,Self-employed,Divorced,No,Yes,Other,Yes,0
8OGMXD6J6M,40,66879,152997,451,74,4,22.87,24,0.81,Master's,Unemployed,Divorced,Yes,No,Other,Yes,0
NOWEY00BU8,33,128444,61364,686,14,3,14.91,48,0.29,Master's,Full-time,Single,No,Yes,Auto,No,0
AAU8D8ZO19,24,56797,200939,714,119,1,19.14,36,0.59,PhD,Part-time,Married,No,No,Education,Yes,0
5N0B1GB12U,40,44217,38257,785,92,3,15.32,60,0.43,PhD,Self-employed,Divorced,Yes,Yes,Other,No,0
YM7JPR7J38,48,97755,18989,311,86,2,14.66,24,0.4,Master's,Part-time,Divorced,No,No,Business,Yes,0
JE8ELJ2BCG,65,80358,115956,719,64,2,16.68,24,0.38,High School,Part-time,Single,Yes,Yes,Education,No,0
C8AD18MRA5,33,113771,114193,760,22,4,16.66,60,0.62,High School,Part-time,Divorced,Yes,Yes,Home,Yes,0
JR4ZZEGQLN,52,78181,85308,313,94,3,19.19,36,0.61,PhD,Unemployed,Married,Yes,No,Other,No,0
6ZBACRGBMB,52,148811,184536,499,71,2,4.2,24,0.32,Bachelor's,Part-time,Married,No,Yes,Business,No,0
8PNS634OXD,19,70751,232158,443,55,4,4.93,24,0.67,High School,Part-time,Married,No,No,Education,No,0
HW4WE9B4UZ,44,88633,194249,805,85,2,9.51,48,0.58,Bachelor's,Full-time,Single,No,No,Business,Yes,0
L5PI9VOI1S,36,142655,115916,532,37,2,18.39,60,0.81,PhD,Part-time,Married,No,No,Other,No,0
MO4136NCM3,55,84957,86913,637,28,2,16.58,48,0.13,Bachelor's,Unemployed,Single,No,No,Other,No,0
A15LY2EJPM,21,125966,23977,463,81,3,16.87,12,0.49,High School,Unemployed,Single,No,No,Business,No,0
5N71R62G2T,59,70440,165439,460,9,4,17.06,12,0.68,PhD,Unemployed,Single,No,Yes,Education,No,0
FQ01COBXZK,60,128698,48713,455,53,1,2.71,24,0.43,High School,Part-time,Divorced,Yes,No,Education,Yes,1
GZNBLEM1HD,43,37336,43576,606,91,1,20.13,60,0.34,High School,Self-employed,Single,Yes,Yes,Other,Yes,0
ZBJCBOP9T9,20,18992,49555,591,118,4,20.92,48,0.37,PhD,Part-time,Married,No,Yes,Education,No,0
J6EHJHK6RC,22,49563,76511,652,26,4,6.12,12,0.64,Master's,Full-time,Married,Yes,Yes,Auto,No,0
HT5PFPHVAM,22,17272,133935,347,95,3,9.89,60,0.12,Master's,Self-employed,Single,Yes,Yes,Education,Yes,0
A9ACOR0T8W,50,71837,76945,589,12,3,12.7,12,0.65,Bachelor's,Unemployed,Married,No,Yes,Education,No,0
6HXFXXX1OW,49,109269,72420,318,40,1,15.44,12,0.52,High School,Self-employed,Married,Yes,Yes,Auto,Yes,0
NERD5JFY8O,32,45847,174398,500,71,1,7.26,48,0.73,PhD,Self-employed,Married,No,Yes,Business,Yes,0
BJCK2MDMF0,41,83193,106638,723,109,4,8.26,60,0.5,High School,Full-time,Married,No,No,Auto,No,0
NA5EDL7Q0H,40,41838,113952,701,59,1,10.27,60,0.6,Master's,Part-time,Single,Yes,Yes,Other,No,0
KC1838PJ6A,50,96010,23736,567,5,1,17.03,24,0.59,PhD,Full-time,Single,No,Yes,Auto,Yes,0
QHZK2HUW3C,23,32199,85765,826,106,2,3.32,60,0.61,PhD,Part-time,Married,Yes,No,Other,Yes,0
52MEPXACKK,31,131330,173216,615,58,4,2.62,60,0.28,Master's,Unemployed,Divorced,Yes,Yes,Home,No,0
V53C31DHCK,67,86308,20609,657,26,1,19.31,12,0.14,Master's,Part-time,Single,Yes,No,Education,Yes,1
O0MS84ALQD,48,51069,211823,713,50,1,16.07,36,0.32,Master's,Part-time,Single,Yes,No,Other,Yes,0
2OA5IEM6QB,43,80588,52398,844,49,1,18.11,60,0.79,Bachelor's,Unemployed,Married,Yes,No,Auto,No,0
FOBBN3VTNC,65,144622,16099,365,73,3,6.53,36,0.74,Bachelor's,Full-time,Single,Yes,Yes,Business,No,0
Z0P6LBNMB5,66,91059,99594,594,77,1,7.3,36,0.37,Bachelor's,Part-time,Single,Yes,No,Other,Yes,0
6J4F6493OH,57,81843,248746,669,105,1,24.91,60,0.87,PhD,Part-time,Single,No,Yes,Auto,Yes,0
C0CL8GIKUE,21,37264,117386,575,7,2,5.23,24,0.6,PhD,Self-employed,Married,No,Yes,Education,Yes,0
GZKYIP87UI,36,77399,121761,837,97,2,8.09,24,0.74,PhD,Full-time,Divorced,No,Yes,Other,No,1
1UYZ0JBHD3,18,62164,104406,637,107,4,17.25,60,0.22,Bachelor's,Unemployed,Divorced,Yes,No,Education,Yes,0
B04LBQZQV2,28,71575,68633,703,6,4,11.89,24,0.64,High School,Self-employed,Married,No,Yes,Education,Yes,0
VFW4S8QP1F,26,144983,16997,503,15,3,9.92,12,0.36,PhD,Full-time,Single,No,Yes,Other,No,0
QXGB9SZVCA,25,118599,204751,611,87,1,12.11,36,0.19,Master's,Self-employed,Married,No,No,Business,No,1
0FMD1YFEBQ,41,96929,9031,763,50,3,21.97,36,0.3,High School,Self-employed,Divorced,Yes,No,Home,No,0
MXJ98LPP5G,25,127541,246297,356,112,2,20.43,36,0.16,High School,Full-time,Single,Yes,Yes,Auto,No,0
TDE5SHZ0UO,38,26354,223130,412,79,3,7.51,60,0.38,High School,Part-time,Married,No,No,Business,Yes,0
246VSCA1HU,22,131389,170082,711,71,2,11.19,48,0.41,High School,Self-employed,Married,Yes,No,Other,Yes,0
2ZH2FQZ6QQ,64,129741,163460,556,51,2,16.88,36,0.23,Bachelor's,Unemployed,Married,No,No,Business,Yes,0
YMPOW89I7G,41,136686,179775,624,2,2,13.41,48,0.23,PhD,Self-employed,Divorced,Yes,Yes,Other,Yes,0
E9IZZHR1ER,41,47136,35762,601,2,3,13.55,36,0.23,Bachelor's,Unemployed,Married,Yes,Yes,Education,No,1
U386U7VSPQ,67,113183,13677,629,97,4,7.21,60,0.5,PhD,Self-employed,Married,Yes,Yes,Other,No,0
M994EBCA85,61,54513,41398,683,108,4,7.75,36,0.13,Master's,Part-time,Married,No,No,Education,No,0
L77TKGVYB4,51,37244,115508,302,32,4,24.93,12,0.48,PhD,Unemployed,Married,Yes,No,Auto,Yes,0
P109FAYALQ,55,16458,184975,488,74,2,2.02,48,0.69,PhD,Full-time,Married,Yes,Yes,Home,Yes,0
FFWKFDJXX9,48,65127,132486,733,89,4,14.76,48,0.36,Bachelor's,Unemployed,Single,No,Yes,Business,No,0
XJBSJ8IH0N,45,122970,81020,427,41,3,3.09,12,0.3,PhD,Full-time,Single,Yes,Yes,Other,No,0
FNMTT7R0NO,48,18305,125060,424,42,2,23.33,12,0.2,High School,Unemployed,Single,No,Yes,Other,Yes,0
FQIPYPS14V,60,32776,42412,567,63,1,21.42,12,0.53,Bachelor's,Unemployed,Single,No,No,Home,Yes,1
TNDQ8QM52F,69,107894,83657,770,92,1,15.36,24,0.13,High School,Full-time,Married,Yes,Yes,Education,No,0
TGJF6Z2RVP,19,127053,33320,346,53,2,6.98,48,0.76,Bachelor's,Part-time,Single,Yes,Yes,Business,No,0
9PUCN2596U,44,79532,108347,759,64,4,2.26,24,0.26,High School,Unemployed,Divorced,No,Yes,Business,Yes,0
ARZKYEM7N1,56,115996,50286,396,66,1,17.59,36,0.61,Bachelor's,Full-time,Single,No,Yes,Education,No,0
62HO2ZBBYO,36,79271,50700,618,56,1,10.49,24,0.34,PhD,Unemployed,Single,No,Yes,Business,No,0
4O92YRUXOM,29,38876,20982,616,84,4,5.46,36,0.47,Bachelor's,Self-employed,Single,No,No,Home,Yes,0
XP59DOKAZI,26,56434,69285,593,33,3,19.22,12,0.43,PhD,Full-time,Divorced,Yes,Yes,Home,Yes,1
0L3QMUR9TJ,64,21423,195345,806,41,3,2.54,48,0.3,Bachelor's,Full-time,Single,No,Yes,Education,Yes,0
Q70S4GTMNB,46,80334,83551,351,118,2,18.68,24,0.85,PhD,Unemployed,Single,No,Yes,Other,No,0
8BLGI73F6V,46,47764,20457,763,8,3,12.54,48,0.12,PhD,Unemployed,Divorced,No,Yes,Business,Yes,0
8NTRP5PADL,42,37193,231795,540,22,1,11.26,24,0.67,High School,Unemployed,Divorced,No,Yes,Other,No,0
LKBVBZZ7NX,48,141609,100418,787,117,2,6.2,24,0.57,Master's,Self-employed,Married,No,Yes,Auto,Yes,0
EZCS4C8DWE,68,118958,220095,419,86,1,4.78,24,0.11,PhD,Full-time,Married,No,Yes,Business,No,0
5WPBK4B2B6,43,140058,52416,582,60,3,12.97,60,0.4,Bachelor's,Part-time,Divorced,No,No,Auto,Yes,0
PYSQOSRKUM,43,144889,213706,619,28,2,14.26,12,0.61,Bachelor's,Part-time,Single,Yes,Yes,Education,No,0
PIOJYR3RIP,29,21789,197452,549,27,2,6.26,24,0.59,High School,Part-time,Married,No,Yes,Other,No,1
F9YBPZXQXU,53,80606,20097,528,62,3,10.44,12,0.23,Bachelor's,Self-employed,Divorced,Yes,No,Business,Yes,0
CMQDT556IB,54,20661,37989,747,9,1,7.14,24,0.22,Master's,Full-time,Married,No,No,Auto,Yes,0
3FJE0MJEBU,40,73212,88754,661,34,2,11.47,12,0.28,Bachelor's,Unemployed,Married,Yes,Yes,Auto,Yes,0
YDKJUVPQT0,32,142982,18256,397,116,3,8.59,36,0.24,PhD,Self-employed,Divorced,No,Yes,Auto,Yes,0
XJ5UDLXFWO,26,136557,181939,588,79,2,3.21,48,0.6,PhD,Full-time,Married,Yes,No,Business,Yes,0
U3BOUL8Z3Q,45,106123,240383,696,30,3,18.09,60,0.33,Master's,Full-time,Single,Yes,Yes,Business,Yes,0
HGVTNIW4K6,41,54859,102908,669,70,2,24.33,24,0.74,PhD,Self-employed,Single,Yes,Yes,Education,Yes,0
G877AU6KIK,64,100539,144039,828,88,4,14.49,12,0.84,High School,Part-time,Married,Yes,No,Business,No,0
Q6NZ11EN7K,40,68797,65521,536,18,4,24.63,60,0.53,PhD,Unemployed,Divorced,Yes,No,Other,Yes,0
BS1ZSBHDQA,64,129842,206786,626,107,3,10.67,60,0.35,PhD,Self-employed,Married,Yes,Yes,Other,No,0
QN6EFLEKKA,68,16773,60648,578,13,2,23.58,48,0.82,PhD,Part-time,Single,Yes,Yes,Auto,No,0
TZD95GCHMO,48,99249,229976,823,93,4,20.89,36,0.27,Master's,Unemployed,Single,Yes,Yes,Home,No,0
DPYR205QRC,47,79313,167645,358,69,1,23.65,12,0.3,Master's,Self-employed,Single,No,Yes,Other,Yes,0
VJKSZG1DXI,68,114391,224970,368,62,4,2.3,24,0.64,High School,Full-time,Married,Yes,No,Home,Yes,0
6MI19PILPM,53,145647,80356,669,99,1,9.86,24,0.22,High School,Self-employed,Married,No,Yes,Other,Yes,0
DSEKS0H6F4,48,58320,71693,607,103,1,3.11,36,0.66,Bachelor's,Full-time,Divorced,Yes,No,Education,No,0
27DREF10EP,66,130798,231117,312,69,2,14.56,12,0.53,Master's,Part-time,Single,Yes,No,Home,Yes,0
B28HIQ0ZEU,62,118680,100846,327,101,3,14.08,60,0.31,Master's,Self-employed,Married,Yes,No,Education,Yes,0
6LUIHUMI83,30,132642,25655,685,117,4,23.05,48,0.67,Master's,Part-time,Married,Yes,Yes,Home,No,0
U2MXYFLUFW,24,94750,82648,361,90,1,10.95,24,0.26,Bachelor's,Self-employed,Divorced,Yes,Yes,Business,No,0
VTIORUPT9B,47,82855,178343,813,98,4,19.88,60,0.45,Master's,Part-time,Single,No,No,Auto,No,0
FWY2IKSLMJ,22,75995,212885,785,42,1,16.82,24,0.38,Master's,Full-time,Married,No,No,Education,No,0
YTG703LCUG,29,88365,60375,810,48,3,21.43,12,0.49,PhD,Unemployed,Divorced,No,No,Auto,Yes,0
SB310TOVQX,48,138150,114963,523,93,2,20.95,24,0.31,High School,Part-time,Divorced,Yes,No,Business,Yes,0
TWW5BWL7JF,59,53846,55527,512,30,4,16.18,24,0.18,PhD,Part-time,Single,No,Yes,Auto,Yes,0
L5KNXNK0O7,64,129775,37556,702,9,4,2.14,24,0.28,PhD,Unemployed,Married,No,No,Education,Yes,0
FZEPS2V5I1,39,78550,231284,478,80,2,16.95,60,0.3,Bachelor's,Full-time,Married,Yes,No,Home,Yes,0
FOKRFBTH2W,39,39390,48129,339,74,3,19.55,60,0.36,Master's,Part-time,Married,No,No,Other,Yes,0
7CV592A2CE,18,30387,241780,770,96,1,24.16,60,0.52,PhD,Unemployed,Single,No,No,Home,Yes,0
CBVMO8OE0B,39,33157,100050,345,104,4,21.02,36,0.35,Bachelor's,Full-time,Married,Yes,No,Other,Yes,1
NB7KQ6TCS7,25,33644,185935,713,41,3,24.76,24,0.2,PhD,Unemployed,Single,No,Yes,Home,No,1
XWSVMOO72D,34,71310,213780,696,18,3,16.98,24,0.3,High School,Self-employed,Single,No,No,Home,No,0
1TO41KY4RA,65,144014,243440,577,92,1,11.33,12,0.37,PhD,Unemployed,Married,No,No,Business,Yes,0
NQX0EXJF2Y,54,97435,50212,715,10,4,6.8,60,0.33,PhD,Full-time,Divorced,No,Yes,Auto,Yes,0
BMB91AQEHN,44,18279,19274,820,107,2,16.83,36,0.24,PhD,Part-time,Single,Yes,Yes,Business,No,0
ZL6HOZP9DX,59,42917,44961,481,70,1,20.14,12,0.89,High School,Unemployed,Single,Yes,No,Auto,Yes,0
9UBEJIHZRD,31,145295,240671,545,101,1,19.11,60,0.39,Master's,Unemployed,Single,Yes,Yes,Business,No,0
RA1809O2E2,51,139254,232054,385,110,4,18.64,36,0.59,PhD,Part-time,Divorced,Yes,No,Auto,Yes,0
VD1Y3XSHNE,50,81962,133238,322,68,3,23.57,36,0.85,PhD,Part-time,Single,No,No,Education,Yes,0
15WCXCEH9L,22,129071,24499,732,7,4,21.16,60,0.46,High School,Unemployed,Married,No,No,Other,No,0
OETHE7ZHH5,59,115859,202636,617,44,2,16.88,24,0.63,Bachelor's,Unemployed,Married,Yes,Yes,Business,No,0
WB897Q2LBO,41,33781,19774,816,44,3,3.76,36,0.65,Master's,Unemployed,Married,Yes,No,Other,No,0
QMW03MLPPN,21,23659,215927,387,72,2,19.96,60,0.39,Bachelor's,Unemployed,Single,Yes,No,Education,No,1
L6ZF756GOQ,38,92379,12516,441,110,3,23.76,12,0.9,High School,Full-time,Single,No,No,Auto,No,0
JFR7O9WLIG,42,130836,122216,725,97,1,6.41,24,0.64,Master's,Unemployed,Single,Yes,Yes,Other,Yes,0
8GGAZTWSWB,42,15271,214262,489,24,4,19.9,36,0.87,Master's,Full-time,Single,Yes,No,Other,No,1
739FD8SRLH,37,92269,18766,503,77,1,13.79,60,0.17,Bachelor's,Full-time,Single,No,Yes,Business,No,0
HNK54WEYWH,60,94452,189421,707,81,2,15.42,60,0.38,Master's,Self-employed,Single,No,No,Other,Yes,0
POZY363WN9,39,119454,150624,326,98,1,2.59,60,0.76,Bachelor's,Unemployed,Single,Yes,Yes,Education,No,0
1RD6EK163U,49,60948,86585,837,55,4,4.4,48,0.2,Master's,Self-employed,Single,No,Yes,Business,No,0
AZ39QPFWPY,51,103974,241742,482,28,3,9.64,60,0.25,PhD,Self-employed,Divorced,No,No,Other,Yes,0
9IIAOV4MMS,36,69028,41038,465,24,2,18.87,24,0.36,Bachelor's,Full-time,Married,No,Yes,Home,No,0
531DEJ6RO1,18,120691,71348,601,84,2,16.69,24,0.6,High School,Part-time,Divorced,No,Yes,Business,Yes,0
V7YZ0UDQFE,34,141815,145519,313,118,3,19.55,36,0.74,High School,Self-employed,Married,No,Yes,Home,Yes,1
K8NGMV9W4S,39,71194,218392,606,47,1,18.87,48,0.12,PhD,Full-time,Single,No,Yes,Auto,Yes,1
PCB3S18CBK,55,90977,94171,488,94,3,9.63,48,0.65,PhD,Unemployed,Divorced,Yes,No,Home,No,0
1A4U0WUBL4,54,16417,115397,449,94,3,12.76,12,0.63,Bachelor's,Self-employed,Divorced,Yes,No,Education,No,1
9G80N2W40R,34,109179,27225,565,109,3,24.89,24,0.3,Bachelor's,Full-time,Divorced,Yes,No,Home,No,0
KSTQRQIW2W,59,79559,110262,708,96,3,9.74,36,0.54,PhD,Full-time,Married,Yes,Yes,Home,Yes,0
QP24YRRN0I,35,119529,239788,408,66,1,16.55,24,0.45,PhD,Part-time,Married,Yes,Yes,Auto,Yes,0
0MW9NYJHDN,58,142354,8246,366,79,3,22.25,60,0.63,PhD,Unemployed,Divorced,No,No,Business,Yes,1
LY9V13OC0J,56,41199,183478,509,29,3,21.53,24,0.43,Bachelor's,Part-time,Single,No,Yes,Other,No,0
Y6OGIXHJ3U,65,47972,102245,814,1,3,8.45,24,0.26,High School,Self-employed,Divorced,Yes,No,Education,Yes,0
JL8XH5PZVP,28,17868,94758,827,3,2,4.9,48,0.31,PhD,Unemployed,Divorced,Yes,No,Home,Yes,0
ASMDHYMG27,30,122248,139810,838,67,3,10.77,60,0.1,PhD,Self-employed,Single,No,No,Business,No,0
U15G4DK9AM,25,39024,244086,569,31,2,20.43,48,0.17,Bachelor's,Self-employed,Single,Yes,Yes,Business,No,0
XKKV9FXYFB,49,49165,97068,515,48,2,21.16,60,0.6,PhD,Self-employed,Divorced,Yes,Yes,Education,No,0
CMEB0Z4BBL,18,39004,26580,380,51,1,14.96,48,0.7,PhD,Self-employed,Single,Yes,Yes,Home,No,0
P50VZN4JAJ,62,36765,11297,844,6,1,9.01,60,0.39,High School,Unemployed,Divorced,Yes,No,Education,Yes,0
LOE73NY18I,29,27121,234428,746,11,2,20.6,48,0.19,Master's,Full-time,Divorced,Yes,Yes,Other,No,1
KVVJ6B9K8L,69,15260,194939,821,102,1,23.34,24,0.42,High School,Full-time,Divorced,Yes,No,Education,No,1
M123JBCAK0,29,46135,33559,616,18,4,9.67,36,0.46,Bachelor's,Self-employed,Divorced,No,Yes,Other,No,1
1NGBWS5NX4,64,81724,30049,369,11,3,20.22,24,0.69,High School,Unemployed,Single,Yes,Yes,Auto,No,0
3SBY6SXZ7F,52,70655,54447,586,41,2,7.89,48,0.43,Bachelor's,Full-time,Divorced,Yes,Yes,Other,Yes,0
H8WAXXF8ND,24,52164,48081,348,36,3,17.77,48,0.51,Bachelor's,Self-employed,Single,No,No,Other,Yes,0
OIMU2FA46X,36,89229,114621,839,17,2,6.95,48,0.27,Bachelor's,Full-time,Married,No,Yes,Auto,Yes,0
3K2ICVI1XF,41,133006,209747,423,3,3,20.29,60,0.26,PhD,Unemployed,Single,No,Yes,Other,No,0
01OVRUJAWZ,23,84874,111762,774,119,4,3.79,36,0.37,PhD,Part-time,Married,No,Yes,Auto,Yes,1
YM8GH1AD88,52,83521,141897,489,101,4,2.58,36,0.26,Master's,Part-time,Divorced,No,No,Auto,Yes,0
H43FSDW9OY,18,104936,132983,310,55,1,3.91,36,0.1,Master's,Part-time,Married,No,Yes,Business,No,0
NDABQTSJOT,57,73953,31991,423,113,1,5.01,24,0.64,Bachelor's,Full-time,Married,Yes,Yes,Other,Yes,0
S4L2M91MOC,64,22817,57390,497,111,1,20.14,36,0.64,High School,Self-employed,Divorced,No,Yes,Business,Yes,0
NQVKH97JSY,57,115730,219134,667,2,3,22.94,12,0.34,PhD,Full-time,Married,No,Yes,Other,No,0
13MC9UQPW5,62,49723,27951,330,118,3,14.37,24,0.83,High School,Full-time,Married,Yes,Yes,Education,No,0
H95V7JH6Q6,61,51394,204263,762,22,1,16.12,60,0.64,High School,Unemployed,Married,No,Yes,Business,Yes,0
JY3EL1NWWV,42,122444,219294,548,19,1,12.32,48,0.73,PhD,Full-time,Married,Yes,Yes,Auto,No,0
HI3O7ZZ6RF,24,43176,115517,706,16,2,16.47,36,0.7,High School,Part-time,Single,Yes,Yes,Auto,No,0
GYL4WQ9HOP,33,89023,193815,596,59,1,13.67,24,0.4,High School,Full-time,Divorced,Yes,No,Business,No,0
